"﻿""Geslacht""","""Leeftijd""","""Soort opname""","""Diagnose""","""Perioden""","""Regio's""","""Opnamen per 10 000 inwoners (per 10 000 inwoners)""" 
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen (L.)""","499,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen (NH.)""","674,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen op Zoom""","758,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Berkelland""","667,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bernheze""","575,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bernisse""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Best""","566,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beuningen""","653,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beverwijk""","780,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""het Bildt""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Bilt""","440,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Binnenmaas""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bladel""","599,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Blaricum""","763,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bloemendaal""","487,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boarnsterhim""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bodegraven-Reeuwijk""","713,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boekel""","452,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ten Boer""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borger-Odoorn""","776,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borne""","705,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borsele""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boskoop""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boxmeer""","646,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boxtel""",605
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Breda""","609,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brielle""","663,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bronckhorst""","820,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brummen""","545,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brunssum""","809,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bunnik""","713,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bunschoten""","713,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Buren""","769,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bussum""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Capelle aan den IJssel""","632,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Castricum""","503,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Coevorden""","716,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cranendonck""","689,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cromstrijen""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cuijk""","768,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Culemborg""","714,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dalfsen""","590,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dantumadiel""","600,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Delft""","395,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Delfzijl""","670,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Deurne""","739,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Deventer""","686,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Diemen""",571
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dinkelland""","714,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Doesburg""","567,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Doetinchem""","655,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dongen""","530,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dongeradeel""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dordrecht""","684,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Drechterland""","571,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Drimmelen""","716,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dronten""","582,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Druten""","799,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Duiven""","503,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Echt-Susteren""","677,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Edam-Volendam""","508,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ede""","619,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eemnes""","457,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eemsmond""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eersel""","768,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eijsden-Margraten""",685
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eindhoven""","512,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Elburg""","591,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Emmen""","733,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Enkhuizen""","534,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Enschede""",607
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Epe""",638
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ermelo""","664,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Etten-Leur""","768,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ferwerderadiel""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Franekeradeel""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Friese Meren""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Fryske Marren""","758,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gaasterlân-Sleat""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geertruidenberg""","739,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geldermalsen""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geldrop-Mierlo""","681,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gemert-Bakel""","794,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gennep""","628,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Giessenlanden""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gilze en Rijen""","635,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goeree-Overflakkee""","703,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goes""","704,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goirle""","619,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gooise Meren""","541,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gorinchem""","673,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gouda""","665,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Graft-De Rijp""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Grave""","670,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""'s-Gravenhage (gemeente)""","523,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Groesbeek""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Groningen (gemeente)""",453
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Grootegast""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gulpen-Wittem""","653,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haaksbergen""","690,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haaren""","698,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlem""",520
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlemmerliede en Spaarnwoude""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlemmermeer""","526,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Halderberge""","724,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hardenberg""","680,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Harderwijk""","667,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hardinxveld-Giessendam""","563,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haren""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Harlingen""","596,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hattem""","421,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heemskerk""","718,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heemstede""","591,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerde""","487,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerenveen""",970
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerhugowaard""","689,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerlen""","799,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heeze-Leende""","760,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heiloo""","720,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Den Helder""","712,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hellendoorn""","699,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hellevoetsluis""","776,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Helmond""","757,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hendrik-Ido-Ambacht""",619
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hengelo (O.)""","639,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""'s-Hertogenbosch""","643,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heumen""","599,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heusden""","642,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hillegom""","671,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hilvarenbeek""","563,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hilversum""","580,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoeksche Waard""",654
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hof van Twente""","734,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Het Hogeland""","608,8"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hollands Kroon""","566,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoogeveen""","727,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoogezand-Sappemeer""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoorn""","560,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Horst aan de Maas""","570,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Houten""","629,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Huizen""","523,5"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hulst""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""IJsselstein""","714,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kaag en Braassem""","623,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kampen""","624,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kapelle""","623,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Katwijk""","613,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kerkrade""","729,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Koggenland""","413,1"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kollumerland en Nieuwkruisland""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Korendijk""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpen aan den IJssel""","570,2"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpenerwaard""","764,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laarbeek""","637,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landerd""","492,6"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landgraaf""","867,9"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landsmeer""","832,7"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Langedijk""","704,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lansingerland""","523,3"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laren (NH.)""","637,4"
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leek""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leerdam""",
"""Mannen""","""20 tot 45 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leeuwarden""","601,6"
