Subject,Predicate,Object
Barneveld,hasNumberOfCardiovascularDisease-avg-2019Until2021,102.08169934640523
Barneveld,hasNumberOfDeath-avg-2019Until2021,442.7908496732027
Barneveld,hasNumberOfDivorced-2021,2829.0
Barneveld,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,3.2267973856209147
Barneveld,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,1.7287581699346404
Barneveld,hasNumberOfMarried-2021,27182.0
Barneveld,hasNumberOfMen-2021,29932.0
Barneveld,hasNumberOfMen-avg,29448.333333333332
Barneveld,hasNumberOfMen-avg-2019Until2021,29448.333333333332
Barneveld,hasNumberOfMenInAgeGroup-20-65-avg,16336.666666666666
Barneveld,hasNumberOfMenInAgeGroup-65-75-avg,2604.3333333333335
Barneveld,hasNumberOfMenInAgeGroup-75-85-avg,1426.3333333333333
Barneveld,hasNumberOfMenInAgeGroup-85-and-older-avg,404.6666666666667
Barneveld,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,8676.333333333334
Barneveld,hasNumberOfMinorities-avg,1668.3333333333333
Barneveld,hasNumberOfPeopleInAgeGroup-0-15-2021,12815.0
Barneveld,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,4091.0
Barneveld,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,4253.333333333333
Barneveld,hasNumberOfPeopleInAgeGroup-15-25-2021,8102.0
Barneveld,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,3795.0
Barneveld,hasNumberOfPeopleInAgeGroup-25-45-2021,14526.0
Barneveld,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,14137.0
Barneveld,hasNumberOfPeopleInAgeGroup-45-65-2021,14561.0
Barneveld,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,14454.666666666666
Barneveld,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,4278.0
Barneveld,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,7202.666666666667
Barneveld,hasNumberOfPeopleInAgeGroup-65-and-older-2021,9988.0
Barneveld,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,2545.6666666666665
Barneveld,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,4257.666666666667
Barneveld,hasNumberOfResidentsInCareInstitutions-avg,763.3333333333334
Barneveld,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,34.830065359477125
Barneveld,hasNumberOfUnmarried-2021,27367.0
Barneveld,hasNumberOfWidowed-2021,2614.0
Barneveld,hasNumberOfWomen-2021,30060.0
Barneveld,hasNumberOfWomen-avg,29566.666666666668
Barneveld,hasNumberOfWomen-avg-2019Until2021,29566.666666666668
Barneveld,hasNumberOfWomenInAgeGroup-20-65-avg,16050.0
Barneveld,hasNumberOfWomenInAgeGroup-65-75-avg,2734.0
Barneveld,hasNumberOfWomenInAgeGroup-75-85-avg,1745.6666666666667
Barneveld,hasNumberOfWomenInAgeGroup-85-and-older-avg,833.3333333333334
Barneveld,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,8203.666666666666
Barneveld,hasOtherCausesOfDeath-avg-2019Until2021,154.14705882352942
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",4.85
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",5.7
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",2.25
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",8.15
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",8.55
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",1.65
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",5.3
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",0.44999999999999996
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",2.7
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",5.5
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",1.6
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",4.05
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",4.15
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",7.25
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",6.1
Barneveld,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",5.75
Barneveld,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,59015.0
Barneveld,hasPopulationDensityPerSquareKm-2021,341.0
Barneveld,hasPopulationGrowth-avg-percentage-2019Until2021,1.4833333333333334
Barneveld,hasPopulationSize-2021,59992.0
Barneveld,hasPopulationSize-avg-2019Until2021,59015.0
Barneveld,hasRelativeBirthSurplus-avg-x1000-2019Until2021,4.01437908496732
Barneveld,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,12.545424836601308
Barneveld,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,8.566666666666668
Barneveld,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,6.900000000000001
Barneveld,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,7.2
Barneveld,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,6.433333333333334
Barneveld,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,23.96666666666667
Barneveld,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,24.53333333333333
Barneveld,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,7.266666666666667
Barneveld,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,12.200000000000001
Barneveld,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,4.3
Barneveld,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,7.233333333333333
Barneveld,hasRelativePopulationGrowth-avg-x1000-2019Until2021,13.43921568627451
Barneveld,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,453.3333333333333
Barneveld,hasTotalDemographicPressure-avg-percentage-2019Until2021,82.23333333333333
Bedum,"hasAdmissions-x1000-2019,Men,0-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Men,1-20-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Men,20-45-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Men,45-65-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Men,65-80-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Men,80-years-or-older",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,0-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,1-20-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,20-45-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,45-65-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,65-80-years",370.57575757575756
Bedum,"hasAdmissions-x1000-2019,Women,80-years-or-older",370.57575757575756
Bedum,hasBirthSurplus-avg-2019Until2021,-82.77272727272727
Bedum,hasDeceased-avg-2019Until2021,389.16129032258067
Bedum,hasDepartureToAnotherMunicipality-avg-2019Until2021,2311.548387096774
Bedum,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,60.325203252032516
Bedum,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,17.650406504065042
Bedum,hasDistanceToGPPractice-avg-km-2019Until2021,1.5590909090909089
Bedum,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,10.986363636363636
Bedum,hasDistanceToHospital-avg-km-2019Until2021,15.086363636363636
Bedum,hasExternalCausesOfDeath-avg-2019Until2021,16.454545454545453
Bedum,hasGraduatesOfDoctorate-avg-2019Until2021,12.727272727272727
Bedum,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,71.0
Bedum,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,356.90909090909093
Bedum,hasGraduatesOfSecondaryEducation-avg-2019Until2021,358.09090909090907
Bedum,hasGreenDemographicPressure-avg-percentage-2019Until2021,37.31290322580645
Bedum,hasGreyDemographicPressure-avg-percentage-2019Until2021,42.82258064516129
Bedum,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,1.5
Bedum,hasJobsInCommercialService-avg-percentage-2019Until2021,39.63636363636363
Bedum,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,22.90909090909091
Bedum,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,35.86363636363637
Bedum,hasLiveBornChildren-avg-2019Until2021,289.06451612903226
Bedum,hasNewFormations-avg-2018Until2020,72.52845528455285
Bedum,hasNewFormations-avg-2019Until2021,112.40909090909092
Bedum,hasNumberOfBirth-avg-2019Until2021,267.45454545454544
Bedum,hasNumberOfCardiovascularDisease-avg-2019Until2021,89.27272727272727
Bedum,hasNumberOfDeath-avg-2019Until2021,350.22727272727275
Bedum,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,1.9818181818181817
Bedum,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,1.2363636363636363
Bedum,hasNumberOfMen-avg,17106.09677419355
Bedum,hasNumberOfMen-avg-2019Until2021,17106.09677419355
Bedum,hasNumberOfMenInAgeGroup-20-65-avg,9646.870967741936
Bedum,hasNumberOfMenInAgeGroup-65-75-avg,2310.451612903226
Bedum,hasNumberOfMenInAgeGroup-75-85-avg,1170.1290322580646
Bedum,hasNumberOfMenInAgeGroup-85-and-older-avg,298.6774193548387
Bedum,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,3679.9677419354834
Bedum,hasNumberOfMinorities-avg,1148.8709677419354
Bedum,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,1893.258064516129
Bedum,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,2082.3225806451615
Bedum,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,1684.8064516129032
Bedum,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,6962.1612903225805
Bedum,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,10347.90322580645
Bedum,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,1709.741935483871
Bedum,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,6115.967741935484
Bedum,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,1875.967741935484
Bedum,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,1500.3548387096773
Bedum,hasNumberOfResidentsInCareInstitutions-avg,525.8064516129032
Bedum,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,27.636363636363637
Bedum,hasNumberOfWomen-avg,17066.387096774193
Bedum,hasNumberOfWomen-avg-2019Until2021,17066.387096774193
Bedum,hasNumberOfWomenInAgeGroup-20-65-avg,9348.0
Bedum,hasNumberOfWomenInAgeGroup-65-75-avg,2286.935483870968
Bedum,hasNumberOfWomenInAgeGroup-75-85-avg,1356.0967741935483
Bedum,hasNumberOfWomenInAgeGroup-85-and-older-avg,569.6451612903226
Bedum,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,3505.7096774193546
Bedum,hasOtherCausesOfDeath-avg-2019Until2021,104.45454545454545
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",5.007736389684814
Bedum,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",5.007736389684814
Bedum,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,34172.48387096774
Bedum,hasPopulationGrowth-avg-percentage-2019Until2021,0.1509677419354839
Bedum,hasPopulationSize-avg-2019Until2021,34172.48387096774
Bedum,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-3.0136363636363637
Bedum,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,8.122727272727273
Bedum,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,11.122727272727273
Bedum,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,5.441935483870967
Bedum,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,6.00967741935484
Bedum,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,4.9225806451612915
Bedum,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,20.251612903225805
Bedum,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,30.35483870967742
Bedum,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,4.958064516129032
Bedum,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,18.148387096774194
Bedum,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,5.609677419354839
Bedum,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.312903225806451
Bedum,hasRelativePopulationGrowth-avg-x1000-2019Until2021,0.30454545454545456
Bedum,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,229.95121951219514
Bedum,hasTotalDemographicPressure-avg-percentage-2019Until2021,80.14193548387097
Beek,hasNumberOfDivorced-2021,1308.0
Beek,hasNumberOfMarried-2021,7259.0
Beek,hasNumberOfMen-2021,7738.0
Beek,hasNumberOfPeopleInAgeGroup-0-15-2021,1945.0
Beek,hasNumberOfPeopleInAgeGroup-15-25-2021,1605.0
Beek,hasNumberOfPeopleInAgeGroup-25-45-2021,3287.0
Beek,hasNumberOfPeopleInAgeGroup-45-65-2021,4845.0
Beek,hasNumberOfPeopleInAgeGroup-65-and-older-2021,4193.0
Beek,hasNumberOfUnmarried-2021,6249.0
Beek,hasNumberOfWidowed-2021,1059.0
Beek,hasNumberOfWomen-2021,8137.0
Beek,hasPopulationDensityPerSquareKm-2021,755.0
Beek,hasPopulationSize-2021,15875.0
Beekdaelen,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",20.433333333333334
Beekdaelen,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",11.899999999999999
Beekdaelen,"donorRegisterValues-avg-x1000-2019Until2021,total",32.300000000000004
Beekdaelen,"hasAdmissions-x1000-2019,Men,0-years",941.0
Beekdaelen,"hasAdmissions-x1000-2019,Men,1-20-years",51.0
Beekdaelen,"hasAdmissions-x1000-2019,Men,20-45-years",11.0
Beekdaelen,"hasAdmissions-x1000-2019,Men,45-65-years",746.0
Beekdaelen,"hasAdmissions-x1000-2019,Men,65-80-years",670.0
Beekdaelen,"hasAdmissions-x1000-2019,Men,80-years-or-older",416.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,0-years",804.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,1-20-years",36.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,20-45-years",56.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,45-65-years",769.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,65-80-years",60.0
Beekdaelen,"hasAdmissions-x1000-2019,Women,80-years-or-older",698.0
Beekdaelen,hasBirthSurplus-avg-2019Until2021,-146.52873563218392
Beekdaelen,hasDeceased-avg-2019Until2021,451.0
Beekdaelen,hasDepartureToAnotherMunicipality-avg-2019Until2021,1757.0
Beekdaelen,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,103.06741573033707
Beekdaelen,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,36.10112359550562
Beekdaelen,hasDistanceToGPPractice-avg-km-2019Until2021,0.935632183908046
Beekdaelen,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,8.967241379310344
Beekdaelen,hasDistanceToHospital-avg-km-2019Until2021,8.770114942528735
Beekdaelen,hasExternalCausesOfDeath-avg-2019Until2021,17.75862068965517
Beekdaelen,hasGraduatesOfDoctorate-avg-2019Until2021,53.137931034482754
Beekdaelen,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,133.32183908045977
Beekdaelen,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,275.2643678160919
Beekdaelen,hasGraduatesOfSecondaryEducation-avg-2019Until2021,352.35632183908046
Beekdaelen,hasGreenDemographicPressure-avg-percentage-2019Until2021,32.36666666666667
Beekdaelen,hasGreyDemographicPressure-avg-percentage-2019Until2021,46.56666666666666
Beekdaelen,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,1.5939393939393938
Beekdaelen,hasJobsInCommercialService-avg-percentage-2019Until2021,46.09770114942529
Beekdaelen,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,17.884848484848487
Beekdaelen,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,34.57471264367816
Beekdaelen,hasLiveBornChildren-avg-2019Until2021,277.0
Beekdaelen,hasNewFormations-avg-2018Until2020,118.06741573033707
Beekdaelen,hasNewFormations-avg-2019Until2021,119.26436781609196
Beekdaelen,hasNumberOfBirth-avg-2019Until2021,277.07471264367814
Beekdaelen,hasNumberOfCardiovascularDisease-avg-2019Until2021,103.91379310344827
Beekdaelen,hasNumberOfDeath-avg-2019Until2021,423.6034482758621
Beekdaelen,hasNumberOfDivorced-2021,2780.0
Beekdaelen,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,3.3942528735632185
Beekdaelen,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,2.2022988505747128
Beekdaelen,hasNumberOfMarried-2021,16729.0
Beekdaelen,hasNumberOfMen-2021,17941.0
Beekdaelen,hasNumberOfMen-avg,17852.666666666668
Beekdaelen,hasNumberOfMen-avg-2019Until2021,17852.666666666668
Beekdaelen,hasNumberOfMenInAgeGroup-20-65-avg,10087.333333333334
Beekdaelen,hasNumberOfMenInAgeGroup-65-75-avg,2596.0
Beekdaelen,hasNumberOfMenInAgeGroup-75-85-avg,1444.0
Beekdaelen,hasNumberOfMenInAgeGroup-85-and-older-avg,348.0
Beekdaelen,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,3377.3333333333335
Beekdaelen,hasNumberOfMinorities-avg,625.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-0-15-2021,4707.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,1666.3333333333333
Beekdaelen,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,1851.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-15-25-2021,3478.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,1676.3333333333333
Beekdaelen,hasNumberOfPeopleInAgeGroup-25-45-2021,7308.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,7170.333333333333
Beekdaelen,hasNumberOfPeopleInAgeGroup-45-65-2021,11098.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,11223.333333333334
Beekdaelen,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,1589.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,7068.333333333333
Beekdaelen,hasNumberOfPeopleInAgeGroup-65-and-older-2021,9474.0
Beekdaelen,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,2275.6666666666665
Beekdaelen,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,1389.6666666666667
Beekdaelen,hasNumberOfResidentsInCareInstitutions-avg,386.6666666666667
Beekdaelen,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,35.87931034482759
Beekdaelen,hasNumberOfUnmarried-2021,14143.0
Beekdaelen,hasNumberOfWidowed-2021,2413.0
Beekdaelen,hasNumberOfWomen-2021,18124.0
Beekdaelen,hasNumberOfWomen-avg,18057.333333333332
Beekdaelen,hasNumberOfWomen-avg-2019Until2021,18057.333333333332
Beekdaelen,hasNumberOfWomenInAgeGroup-20-65-avg,9982.666666666666
Beekdaelen,hasNumberOfWomenInAgeGroup-65-75-avg,2594.0
Beekdaelen,hasNumberOfWomenInAgeGroup-75-85-avg,1675.0
Beekdaelen,hasNumberOfWomenInAgeGroup-85-and-older-avg,687.0
Beekdaelen,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,3118.6666666666665
Beekdaelen,hasOtherCausesOfDeath-avg-2019Until2021,146.78735632183907
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",6.15
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",6.449999999999999
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",3.4499999999999997
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",5.15
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",3.45
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",5.05
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",6.449999999999999
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",1.6
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",3.3
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",6.0
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",3.45
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",3.95
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",3.3
Beekdaelen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",4.65
